path,p,card,supported,extreme,unsupported,min1,min2,max1,max2,width1,width2,filter_time,spCard1,spCard2,spSupported1,spSupported2,spExtreme1,spExtreme2,spUnsupported1,spUnsupported2,spCard3,spSupported3,spExtreme3,spUnsupported3,spCard4,spSupported4,spExtreme4,spUnsupported4,spCard5,spSupported5,spExtreme5,spUnsupported5,min3,max3,width3,min4,max4,width4,min5,max5,width5
results/algorithm1/alg1-prob-2-200|200-ul-2_4.json,2,470,121,121,349,108,28,19743,19727,19635,19699,0.1866,200,200,120,2,120,2,80,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200-ul-2_5.json,2,492,137,133,355,50,166,19935,19980,19885,19814,0.1758,200,200,136,2,132,2,64,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200-uu-2_1.json,2,651,3,3,648,146,38,20000,19999,19854,19961,0.1919,200,200,2,2,2,2,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200-uu-2_2.json,2,686,3,3,683,160,142,19999,20000,19839,19858,0.2017,200,200,2,2,2,2,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200-uu-2_3.json,2,594,3,3,591,92,179,19999,20000,19907,19821,0.1871,200,200,2,2,2,2,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200-uu-2_4.json,2,504,3,3,501,170,165,19999,19999,19829,19834,0.2007,200,200,2,2,2,2,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200-uu-2_5.json,2,583,3,3,580,29,104,19999,20000,19970,19896,0.2069,200,200,2,2,2,2,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-lll-3_1.json,2,6943,406,372,6537,1,1,29709,29724,29708,29723,2.4701,200,200,133,133,128,129,67,67,200,129,128,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-lll-3_2.json,2,7051,398,368,6653,1,1,29663,29811,29662,29810,2.5737,200,200,129,128,128,125,71,72,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-lll-3_3.json,2,7173,401,361,6772,4,4,29524,29632,29520,29628,2.6133,200,200,131,120,125,120,69,80,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-lll-3_4.json,2,7184,416,365,6768,0,2,29680,29857,29680,29855,2.5673,200,200,127,133,123,129,73,67,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-lll-3_5.json,2,7068,411,368,6657,1,1,29662,29820,29661,29819,2.6013,200,200,133,129,128,128,67,71,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-mmm-3_1.json,2,6078,79,33,5999,0,4,24912,27908,24912,27904,1.9252,200,200,11,10,11,8,189,190,200,22,18,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-mmm-3_2.json,2,5640,94,32,5546,5,7,28951,26921,28946,26914,2.0132,200,200,16,11,14,9,184,189,200,15,13,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-mmm-3_3.json,2,5675,58,36,5617,0,2,26455,26681,26455,26679,1.9037,200,200,11,22,11,18,189,178,200,11,11,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-mmm-3_4.json,2,5794,45,31,5749,0,2,27266,26292,27266,26290,1.9616,200,200,11,15,11,13,189,185,200,11,11,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-mmm-3_5.json,2,5709,57,27,5652,1,5,27565,25899,27564,25894,1.9424,200,200,11,11,9,11,189,189,200,13,11,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-ull-3_1.json,2,3315,256,244,3059,46,16,29650,29678,29604,29662,0.6946,200,200,133,120,128,120,67,80,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-ull-3_2.json,2,3242,269,251,2973,50,166,29843,29921,29793,29755,0.7187,200,200,128,136,125,132,72,64,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-ull-3_3.json,2,3288,265,250,3023,11,1,29808,29657,29797,29656,0.6437,200,200,131,129,125,127,69,71,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-ull-3_4.json,2,3344,262,247,3082,17,167,29851,29903,29834,29736,0.8185,200,200,127,133,123,128,73,67,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-ull-3_5.json,2,3271,257,252,3014,150,61,29819,29810,29669,29749,0.632,200,200,129,128,128,125,71,72,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-uuu-3_1.json,2,883,4,4,879,241,240,29999,29999,29758,29759,0.6201,200,200,2,2,2,2,198,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-uuu-3_2.json,2,925,4,4,921,175,295,29998,29999,29823,29704,0.7438,200,200,2,2,2,2,198,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-uuu-3_3.json,2,1210,4,4,1206,154,38,30000,29999,29846,29961,0.7879,200,200,2,2,2,2,198,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-uuu-3_4.json,2,1565,4,4,1561,241,56,30000,29999,29759,29943,0.8133,200,200,2,2,2,2,198,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200-uuu-3_5.json,2,969,4,4,965,261,86,30000,29998,29739,29912,0.7499,200,200,2,2,2,2,198,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-llll-4_1.json,2,13986,568,490,13418,3,2,39558,39683,39555,39681,9.2915,200,200,133,129,128,127,67,71,200,136,132,64,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-llll-4_2.json,2,14202,536,476,13666,4,4,39440,39622,39436,39618,9.6689,200,200,127,128,123,125,73,72,200,120,120,80,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-llll-4_3.json,2,13996,577,479,13419,4,5,39415,39536,39411,39531,9.6486,200,200,131,133,125,129,69,67,200,120,120,80,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-llll-4_4.json,2,14032,556,482,13476,3,2,39596,39686,39593,39684,9.4803,200,200,127,129,123,127,73,71,200,136,132,64,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-llll-4_5.json,2,13908,574,487,13334,0,1,39709,39741,39709,39740,9.6964,200,200,127,131,123,125,73,69,200,133,129,67,200,136,132,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-mmmm-4_1.json,2,11143,142,48,11001,4,4,35036,37632,35032,37628,6.8589,200,200,11,16,11,14,189,184,200,22,18,178,200,11,11,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-mmmm-4_2.json,2,11631,137,43,11494,1,5,35546,37386,35545,37381,8.2377,200,200,11,11,11,11,189,189,200,11,9,189,200,22,18,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-mmmm-4_3.json,2,11476,161,35,11315,1,8,36592,33905,36591,33897,7.9047,200,200,10,11,8,11,190,189,200,11,9,189,200,15,13,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-mmmm-4_4.json,2,11385,88,42,11297,5,12,34959,35189,34954,35177,8.0509,200,200,11,11,11,11,189,189,200,15,13,185,200,14,13,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-mmmm-4_5.json,2,11470,142,48,11328,4,3,34599,37886,34595,37883,8.2841,200,200,11,16,11,14,189,184,200,11,11,189,200,22,18,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uull-4_1.json,2,4585,268,247,4317,146,39,39789,39952,39643,39913,1.6117,200,200,127,132,123,129,73,68,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uull-4_2.json,2,4314,267,250,4047,107,233,39713,39753,39606,39520,1.5816,200,200,129,132,127,129,71,68,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uull-4_3.json,2,4342,269,256,4073,74,271,39805,39733,39731,39462,1.6187,200,200,129,136,127,132,71,64,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uull-4_4.json,2,4293,267,250,4026,62,182,39714,39753,39652,39571,1.5069,200,200,129,132,127,129,71,68,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uull-4_5.json,2,4543,263,248,4280,154,191,39851,39902,39697,39711,1.4273,200,200,127,133,123,128,73,67,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uuuu-4_1.json,2,1976,5,5,1971,272,167,39999,39999,39727,39832,1.9366,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uuuu-4_2.json,2,1565,5,5,1560,252,310,39998,39999,39746,39689,1.7327,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uuuu-4_3.json,2,1924,5,5,1919,299,337,39998,39999,39699,39662,2.5924,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uuuu-4_4.json,2,1348,5,5,1343,284,242,39999,39999,39715,39757,1.3786,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200-uuuu-4_5.json,2,2088,5,5,2083,306,180,39999,39999,39693,39819,1.8088,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-lllll-5_1.json,2,21229,NA,591,NA,7,5,49273,49372,49266,49367,8.6537,200,200,133,129,128,127,67,71,200,128,125,72,200,120,120,80,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-lllll-5_2.json,2,20738,NA,594,NA,5,3,49405,49469,49400,49466,1.636,200,200,133,129,128,128,67,71,200,128,125,72,200,136,132,64,200,120,120,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-lllll-5_3.json,2,21195,NA,595,NA,8,5,49353,49159,49345,49154,1.7012,200,200,131,133,125,129,69,67,200,129,127,71,200,129,128,71,200,120,120,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-lllll-5_4.json,2,21031,NA,595,NA,7,4,49403,49355,49396,49351,1.6681,200,200,127,129,123,127,73,71,200,128,125,72,200,136,132,64,200,120,120,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-lllll-5_5.json,2,21107,NA,597,NA,5,5,49297,49443,49292,49438,1.5819,200,200,133,129,129,128,67,71,200,128,125,72,200,120,120,80,200,132,129,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-mmmmm-5_1.json,2,17034,238,54,16796,9,15,44871,43176,44862,43161,17.8425,200,200,16,11,14,11,184,189,200,15,13,185,200,14,13,186,200,11,11,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-mmmmm-5_2.json,2,16491,241,52,16250,9,14,43412,43523,43403,43509,17.3661,200,200,16,11,14,11,184,189,200,14,13,186,200,11,11,189,200,13,11,187,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-mmmmm-5_3.json,2,16844,392,44,16452,6,18,43263,42895,43257,42877,19.4294,200,200,10,11,8,11,190,189,200,11,9,189,200,14,13,186,200,13,11,187,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-mmmmm-5_4.json,2,16896,620,57,16276,10,19,44924,45535,44914,45516,19.0357,200,200,16,11,14,9,184,189,200,14,13,186,200,22,18,178,200,11,11,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-mmmmm-5_5.json,2,17579,390,51,17189,9,17,43775,43048,43766,43031,19.3939,200,200,16,10,14,8,184,190,200,11,11,189,200,15,13,185,200,14,13,186,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuull-5_1.json,2,6557,266,249,6291,214,46,49845,49845,49631,49799,4.075,200,200,131,128,125,125,69,72,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuull-5_2.json,2,6545,261,250,6284,262,246,49855,49822,49593,49576,2.804,200,200,127,129,123,128,73,71,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuull-5_3.json,2,5944,256,243,5688,200,207,49679,49631,49479,49424,3.0188,200,200,131,120,125,120,69,80,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuull-5_4.json,2,5795,266,249,5529,175,306,49843,49845,49668,49539,2.899,200,200,131,128,125,125,69,72,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuull-5_5.json,2,5756,267,254,5489,207,227,49880,49932,49673,49705,2.2971,200,200,127,136,123,132,73,64,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuuuu-5_1.json,2,2122,6,6,2116,258,269,49998,49999,49740,49730,3.4735,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuuuu-5_2.json,2,2456,6,6,2450,421,228,49999,49998,49578,49770,3.1701,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuuuu-5_3.json,2,2307,6,6,2301,434,332,49998,49998,49564,49666,3.8878,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuuuu-5_4.json,2,2837,6,6,2831,243,150,49999,50000,49756,49850,5.1507,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-200|200|200|200|200-uuuuu-5_5.json,2,2069,6,6,2063,224,416,49997,50000,49773,49584,3.4439,200,200,2,2,2,2,198,198,200,2,2,198,200,2,2,198,200,2,2,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ll-2_1.json,2,3347,315,299,3032,0,0,19888,19818,19888,19818,0.433,300,300,160,154,155,150,140,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ll-2_2.json,2,3254,336,302,2918,0,0,19896,19843,19896,19843,0.4391,300,300,160,167,155,159,140,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ll-2_3.json,2,3379,326,304,3053,0,1,19733,19902,19733,19901,0.4284,300,300,163,159,156,156,137,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ll-2_4.json,2,3313,323,304,2990,2,0,19848,19689,19846,19689,0.4312,300,300,160,159,155,154,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ll-2_5.json,2,3293,342,296,2951,0,0,19898,19842,19898,19842,0.4567,300,300,157,167,150,159,143,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-mm-2_1.json,2,2819,51,18,2768,2,0,17672,17872,17670,17872,0.4407,300,300,13,15,8,12,287,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-mm-2_2.json,2,2902,50,16,2852,1,0,16141,16902,16140,16902,0.4507,300,300,13,14,11,7,287,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-mm-2_3.json,2,2852,102,23,2750,0,0,19639,18301,19639,18301,0.4474,300,300,22,17,15,10,278,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-mm-2_4.json,2,2852,102,23,2750,0,0,19639,18301,19639,18301,0.4297,300,300,22,17,15,10,278,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-mm-2_5.json,2,2899,112,25,2787,0,0,19160,18229,19160,18229,0.4419,300,300,22,20,15,12,278,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ul-2_1.json,2,743,152,142,591,3,153,19996,19904,19993,19751,0.4315,300,300,151,2,141,2,149,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ul-2_2.json,2,619,152,142,467,11,20,19997,19904,19986,19884,0.4245,300,300,151,2,141,2,149,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ul-2_3.json,2,736,161,156,575,3,153,19922,19905,19919,19752,0.4323,300,300,160,2,155,2,140,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ul-2_4.json,2,630,160,155,470,12,2,19925,19784,19913,19782,0.4287,300,300,159,2,154,2,141,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-ul-2_5.json,2,612,160,155,452,8,135,19924,19784,19916,19649,0.4218,300,300,159,2,154,2,141,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-uu-2_1.json,2,799,3,3,796,31,123,19999,20000,19968,19877,0.4415,300,300,2,2,2,2,298,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-uu-2_2.json,2,764,3,3,761,59,45,20000,20000,19941,19955,0.4433,300,300,2,2,2,2,298,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-uu-2_3.json,2,820,3,3,817,177,52,20000,19999,19823,19947,0.4423,300,300,2,2,2,2,298,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-uu-2_4.json,2,825,3,3,822,17,155,19999,20000,19982,19845,0.4468,300,300,2,2,2,2,298,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300-uu-2_5.json,2,707,3,3,704,176,34,20000,19999,19824,19965,0.4325,300,300,2,2,2,2,298,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-lll-3_1.json,2,10306,491,440,9815,0,1,29719,29789,29719,29788,5.4965,300,300,160,163,155,156,140,137,300,154,150,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-lll-3_2.json,2,10270,511,441,9759,0,1,29679,29814,29679,29813,5.4956,300,300,163,161,156,156,137,139,300,159,156,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-lll-3_3.json,2,10213,479,445,9734,2,0,29813,29602,29811,29602,5.4801,300,300,160,154,155,150,140,146,300,159,154,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-lll-3_4.json,2,10190,501,428,9689,0,0,29866,29721,29866,29721,5.4474,300,300,160,151,155,141,140,149,300,161,156,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-lll-3_5.json,2,10264,514,437,9750,2,0,29796,29600,29794,29600,5.4735,300,300,157,161,150,156,143,139,300,159,154,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-mmm-3_1.json,2,8384,298,23,8086,2,0,26128,24956,26126,24956,4.6595,300,300,13,13,11,8,287,287,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-mmm-3_2.json,2,8449,331,20,8118,1,0,27286,24626,27285,24626,4.6725,300,300,13,17,8,10,287,283,300,9,6,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-mmm-3_3.json,2,8680,423,24,8257,0,0,25725,25836,25725,25836,4.9719,300,300,22,9,15,6,278,291,300,14,7,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-mmm-3_4.json,2,8588,475,35,8113,1,0,27533,28084,27532,28084,4.9663,300,300,22,20,15,12,278,280,300,15,12,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-mmm-3_5.json,2,8507,271,22,8236,2,0,25440,24919,25438,24919,4.8556,300,300,13,13,11,8,287,287,300,14,7,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-2-300|300|300-ull-3_1.json,2,5623,316,293,5307,166,32,29899,29834,29733,29802,1.6503,300,300,151,159,141,156,149,141,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
